"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone4/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0190872025326667,-1.7533485,1.67392,0.99957606213223,3783.67866747801
"model_fits/finalized_redone4/proportion/nonvegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.728248818710667,-0.1651342,1.5430185,1.00007605345332,1697.24447732419
"model_fits/finalized_redone4/proportion/nonvegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0103796161911,-1.6858275,1.6479765,0.999586339857006,4576.58980799002
"model_fits/finalized_redone4/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.05000779177,-0.00845571799999999,0.10919805,1.00266318925985,745.513928046889
"model_fits/finalized_redone4/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00515412545333333,-1.6435745,1.679027,1.00025694257139,4083.09383948384
"model_fits/finalized_redone4/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.299171070563,-0.54443385,1.075492,1.00101178312636,1207.4923675053
"model_fits/finalized_redone4/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0126436494666667,-1.643407,1.64881,1.00251535871491,3638.49933458158
"model_fits/finalized_redone4/proportion/total/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.00504324570453333,-0.21062285,0.20138775,1.00226874467251,662.231741349282
"model_fits/finalized_redone4/proportion/total/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0146871900203333,-1.7247815,1.69411,0.999727424854575,5262.72106924937
"model_fits/finalized_redone4/proportion/total/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.618519457591667,-1.863557,0.58839115,1.00041621545186,1825.86208413031
"model_fits/finalized_redone4/proportion/total/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00279732583366667,-1.6626565,1.633945,1.00032487454887,5607.51333217343
"model_fits/finalized_redone4/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.201755871232,-0.064975955,0.47177765,1.00368786440291,376.950597448081
"model_fits/finalized_redone4/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.009953557103,-1.6223945,1.6868415,1.00115025514262,2922.89302074656
"model_fits/finalized_redone4/proportion/total/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.820155473172,-0.1593076,1.6890865,1.00085396454977,1833.89634776778
"model_fits/finalized_redone4/proportion/total/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",7.7821013e-05,-1.650017,1.620002,1.00204446942022,6042.36646360859
"model_fits/finalized_redone4/proportion/total/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0486823830992667,-0.01528244,0.10783575,1.00352315462391,479.846248286816
"model_fits/finalized_redone4/proportion/total/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0266250958926667,-1.679677,1.6486365,1.00108554227605,2979.4378374421
"model_fits/finalized_redone4/proportion/total/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.361877197718667,-0.5096573,1.125537,1.00043526569042,1909.29000931786
"model_fits/finalized_redone4/proportion/total/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00647014632433333,-1.64685,1.644674,0.999503084570624,5229.571350066
"model_fits/finalized_redone4/proportion/vegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0269188964447667,-0.14528855,0.20435195,1.00212670081712,624.444552882786
"model_fits/finalized_redone4/proportion/vegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0125378839473333,-1.6392055,1.6450305,1.000719567881,4664.53333264175
"model_fits/finalized_redone4/proportion/vegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.431156196482,-1.5776495,0.6956696,1.00049898147615,1366.74551989841
"model_fits/finalized_redone4/proportion/vegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00934337466233333,-1.6409015,1.6211195,1.00237723464391,5696.81937408634
"model_fits/finalized_redone4/proportion/vegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.148597748024633,-0.032776525,0.3362269,1.02681431722625,147.764708536729
"model_fits/finalized_redone4/proportion/vegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.012887449982,-1.574918,1.5713925,1.00119555777313,889.345711270025
"model_fits/finalized_redone4/proportion/vegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.63959664218667,0.68330455,2.5523495,1.00106349663668,2138.10131192424
"model_fits/finalized_redone4/proportion/vegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0167170159353333,-1.6001695,1.6019935,1.00177858830239,3698.35515857421
"model_fits/finalized_redone4/proportion/vegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0657147275504667,-0.000689147899999996,0.12976105,1.00097099778016,447.600174900202
"model_fits/finalized_redone4/proportion/vegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00239579855166667,-1.721813,1.6828815,1.00120024553583,2200.72317599662
"model_fits/finalized_redone4/proportion/vegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.12768197328,0.28105925,1.909837,1.00003880286765,1994.57726293002
"model_fits/finalized_redone4/proportion/vegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00938201072466667,-1.6771645,1.737248,0.999527434387878,3839.54036948197
"model_fits/finalized_redone4/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0156060800132,-0.257114,0.291504249999999,1.00917734298232,289.327890550106
"model_fits/finalized_redone4/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0191050874086667,-1.706205,1.6251485,1.00123180482914,1870.17444368124
"model_fits/finalized_redone4/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.4328414530401,-1.67115,0.814685299999999,1.00097208361814,1866.86988507599
"model_fits/finalized_redone4/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0118056625953333,-1.596192,1.6074545,1.00260153295666,5688.86979932146
"model_fits/finalized_redone4/proportion/vegetarian/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.183184150400333,-0.02202644,0.38574915,1.00186212161152,594.080329530903
"model_fits/finalized_redone4/proportion/vegetarian/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0196045684896667,-1.611694,1.674437,0.999962284210563,3732.06411754219
"model_fits/finalized_redone4/proportion/vegetarian/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.761035735570333,-0.08331443,1.657371,1.0018647687031,1972.72304667557
"model_fits/finalized_redone4/proportion/vegetarian/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0116453874963333,-1.6488865,1.6895855,0.999503459217102,4988.21844248538
"model_fits/finalized_redone4/proportion/vegetarian/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0707442783567,-0.012172515,0.1458049,1.00723661377156,433.468757567362
"model_fits/finalized_redone4/proportion/vegetarian/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0352633133973333,-1.692729,1.5874055,1.00052136505663,4136.60056742583
"model_fits/finalized_redone4/proportion/vegetarian/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.18401077857173,0.0956565400000001,2.0791425,1.00066231866562,1098.85838539235
"model_fits/finalized_redone4/proportion/vegetarian/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0136851061233333,-1.666781,1.669241,1.00002145789438,2808.01541107015
"model_fits/finalized_redone5/proportion_targeted/chicken_p/chicken_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0413189763190233,-0.2473872,0.3013143,1.00589958330515,230.020764186918
"model_fits/finalized_redone5/proportion_targeted/chicken_p/chicken_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.106503766455333,-1.5365365,1.6807845,1.00964951573229,164.522521413534
"model_fits/finalized_redone5/proportion_targeted/chicken_p/chicken_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.268170303387,-0.4042516,0.832669049999999,1.00932636328793,307.734516737362
"model_fits/finalized_redone5/proportion_targeted/chicken_p/chicken_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0178245112623333,-1.6262885,1.7265665,1.00273580885535,812.171301652123
"model_fits/finalized_redone5/proportion/chicken_fish/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.01528153932734,-0.08978279,0.0346561499999999,1.00651161195057,741.639884521499
"model_fits/finalized_redone5/proportion/chicken_fish/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00714332850633333,-1.6274975,1.6418505,1.00203816318344,4848.23198304358
"model_fits/finalized_redone5/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-1.29276336172667,-2.1351465,-0.44358445,0.999661327352637,3923.17410040426
"model_fits/finalized_redone5/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0100087275193333,-1.7298195,1.6832545,1.00016861476727,5598.55837146544
"model_fits/finalized_redone5/proportion/meat/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0234140943696333,-0.17535555,0.10427955,1.00303693459417,603.330252440991
"model_fits/finalized_redone5/proportion/meat/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0195211065786667,-1.6255975,1.6481785,1.00095035982992,2958.38930517349
"model_fits/finalized_redone5/proportion/meat/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.266089159849767,-1.1299615,0.4828452,1.00068924455639,1504.2310378165
"model_fits/finalized_redone5/proportion/meat/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0044405191146,-1.6390605,1.642581,0.999753008763252,4278.01252908947
"model_fits/finalized_redone5/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0174998038253125,-0.2220977,0.16379185,1.01109674443172,313.36234283113
"model_fits/finalized_redone5/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0188093982123333,-1.71765,1.662621,0.999926583607003,2785.43162022253
"model_fits/finalized_redone5/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.515025934700333,-1.460572,0.382621749999999,0.999831542460473,1783.34830166873
"model_fits/finalized_redone5/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0116621567136667,-1.6507815,1.6348755,1.00102032340899,5495.29072125108
"model_fits/finalized_redone5/proportion/total/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.01527435045955,-0.2058598,0.1646545,0.999683044329649,853.135992176408
"model_fits/finalized_redone5/proportion/total/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.031935276659,-1.6741475,1.6286885,0.999398369862057,5689.09480561309
"model_fits/finalized_redone5/proportion/total/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.497017261318667,-1.4535935,0.3847872,1.00005178625132,1300.41187779008
"model_fits/finalized_redone5/proportion/total/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0332061382597667,-1.671943,1.538331,1.00150878605544,3848.519285592
"model_fits/finalized_redone5/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.201395276985333,-0.05460523,0.4577222,1.0043170840575,358.59607813892
"model_fits/finalized_redone5/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0316497592143333,-1.740443,1.628669,1.00217493305346,2156.1113467011
"model_fits/finalized_redone5/proportion/total/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.00064770911333,0.33618515,1.643092,1.0012223738605,1356.29477326565
"model_fits/finalized_redone5/proportion/total/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0136831324233333,-1.6526445,1.6486775,1.00179673051227,3687.86403126283
"model_fits/finalized_redone5/proportion/total/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0484627841992667,-0.0142485,0.10362405,1.00135266680297,641.292670919
"model_fits/finalized_redone5/proportion/total/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0032873259056,-1.6398795,1.6307275,0.999636368150962,5116.05225213378
"model_fits/finalized_redone5/proportion/total/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.497601936899333,-0.1736564,1.0759085,1.00025214517406,1498.35175062786
"model_fits/finalized_redone5/proportion/total/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00995179544933333,-1.6943125,1.632167,1.00438972060817,4438.59833542597
"model_fits/finalized_redone5/proportion/vegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0295134267379,-0.1258163,0.188243,1.00142732095539,899.664766119933
"model_fits/finalized_redone5/proportion/vegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00346135318433333,-1.6652345,1.655038,1.00004041892455,5596.50735687509
"model_fits/finalized_redone5/proportion/vegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.470622022266333,-1.3695835,0.404715449999999,1.00097807407973,1494.10804775736
"model_fits/finalized_redone5/proportion/vegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.016136576254,-1.6809305,1.648223,1.00018789061493,3611.69926499767
"model_fits/finalized_redone5/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0163642563392667,-0.23323145,0.2443612,1.00546755456985,309.309061036788
"model_fits/finalized_redone5/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.021325925754,-1.635618,1.6156135,1.00088574003254,2121.34829717877
"model_fits/finalized_redone5/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.390737132881967,-1.4395975,0.6097036,1.00001532797905,1876.49226667262
"model_fits/finalized_redone5/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0175133769443333,-1.6599205,1.7573235,1.0009068389245,5284.97714817038
"model_fits/finalized_simple/customer_targeted/breakfast","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.189180499373333,-0.485814,0.87415575,1.00016763126714,713.951192291757
"model_fits/finalized_simple/customer_targeted/breakfast","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.319689049678667,-0.5248447,-0.0359682650000001,0.999698034143668,593.484525106012
"model_fits/finalized_simple/customer_targeted/untextured","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.147256019451867,-0.5947123,0.8825315,1.0036481126168,648.181745307065
"model_fits/finalized_simple/customer_targeted/untextured","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.352425920274667,-1.0052485,0.45419875,0.999951350299781,870.920529283103
"model_fits/finalized_simple/customer/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.102109713332,-0.7093408,0.85651465,1.00151400450409,1019.93709344457
"model_fits/finalized_simple/customer/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.371665512348,-0.69537825,0.0269620599999997,0.999984356041416,771.752717730315
"model_fits/finalized_simple/customer/meat","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.181010439466667,-0.470754,0.8409554,1.0008576243989,980.168049805765
"model_fits/finalized_simple/customer/meat","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.340423081726,-0.51473205,-0.0767510700000005,1.00055927036149,660.823111314623
"model_fits/finalized_simple/customer/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.175607569841333,-0.43878605,0.82567035,0.99976944046839,812.433704086253
"model_fits/finalized_simple/customer/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.4060612424,-0.62988345,-0.23507745,1.00514542389538,686.275557283441
"model_fits/finalized_simple/customer/total","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.142901410112,-0.5040077,0.734865,1.00076717721973,843.360608551933
"model_fits/finalized_simple/customer/total","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.385972778933333,-0.5671056,-0.22786455,1.00007144830827,943.961830605935
"model_fits/finalized_simple/customer/vegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.05716037282,-0.5551466,0.65378995,1.00055803767046,706.296269951106
"model_fits/finalized_simple/customer/vegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.307482861686,-0.551781,-0.00684700600000025,0.999471141304773,1061.94755123793
"model_fits/finalized_simple/customer/vegetarian","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0838370738393333,-0.59029965,0.74409475,0.999557009152843,971.772216901816
"model_fits/finalized_simple/customer/vegetarian","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.447400177366667,-0.7459267,-0.19221815,1.00089102322004,1163.37104667242
"model_fits/finalized_simple/its_targeted/breakfast","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.341722779476667,-0.10161645,0.7694417,1.00177824149684,544.947770921213
"model_fits/finalized_simple/its_targeted/breakfast","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.500357887482667,-0.040982255,1.0447245,1.00158274193721,844.570743149977
"model_fits/finalized_simple/its_targeted/textured","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.160218869466667,0.1244038,0.1970587,1.00192666945876,213.251120550306
"model_fits/finalized_simple/its_targeted/textured","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.223172959313333,-0.339915,-0.099137815,1.00038808600149,213.521537980688
"model_fits/finalized_simple/its_targeted/untextured","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.294610191514,-0.51369885,1.0010095,1.00119257166374,792.348918708479
"model_fits/finalized_simple/its_targeted/untextured","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.111474741066667,-0.7629888,0.64590105,0.999688317231014,827.187726716113
"model_fits/finalized_simple/its/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.216311449824667,-0.19242885,0.63430735,1.00068215137744,136.900756041981
"model_fits/finalized_simple/its/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.60611518417,0.01267164,1.2023135,1.00041839761979,165.677066244463
"model_fits/finalized_simple/its/meat","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.227060678457333,-0.14424605,0.5804852,1.00763899625412,103.130546587725
