"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"chicken_fish","S8MT0YGD2KTN9","Level Change","Base",0.078445460574,-0.0518922906,0.231808066
"chicken_fish","SAFK7ND1HR6XS","Level Change","Base",0.093545815607,0.03964215785,0.18292741625
"chicken_fish","SRQS8F7JWA9MZ","Level Change","Base",5.41796984781333e-05,1.70476063e-05,0.0001211360285
"chicken_fish","SRQS8F7JWA9MZ","Level Change","Base",1.29034279354761e-05,-9.58737838e-06,5.1277596575e-05
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.0109688434813333,-0.12010648,0.1699459305
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.105714851551333,-0.08571127315,0.26521704225
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.203866167080333,0.029885425825,0.468077715
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.022403351142,-0.11034370075,0.1417865705
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",0.016620247808,-0.10060501,0.16564251
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",0.0816474888231667,0.00131415917,0.125750612
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",0.0474883979713333,-0.034170183675,0.1234850605
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",0.00961008283526667,-0.057697756175,0.0912255764
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",0.105627972456,-0.05757755855,0.27493550075
"chicken_fish","pooled","Level Change","Base",0.057878880279,-0.022491820725,0.11597049025
"chicken_fish","1SQPTEGYPH0GA","Slope Change","Base",0.00128215433533333,-0.091398518775,0.05394690385
"chicken_fish","2HRX9P6HKXA8V","Slope Change","Base",0.0131927545297,-0.1273624305,0.17222862025
"chicken_fish","78AY09MVJVTYE","Slope Change","Base",0.0148240048377374,-0.00529194559,0.049872377725
"chicken_fish","9XKJD8DQTH559","Slope Change","Base",0.0237463321253333,-0.08284161875,0.20060153125
"chicken_fish","9XKJD8DQTH559","Slope Change","Base",0.0682119098973333,-0.072549686425,0.26431644
"chicken_fish","C0BE4NDSW26QN","Slope Change","Base",0.0131054252746667,-0.137409754,0.0956774987
"chicken_fish","C0BE4NDSW26QN","Slope Change","Base",0.131879312094,0.06048450985,0.17493426925
"chicken_fish","ED5J990H5VAZT","Slope Change","Base",0.025836220768,-0.029146535925,0.076092926175
"chicken_fish","EMBVNVD207CC6","Slope Change","Base",-0.133025813652667,-0.30806751175,-0.01160555925
"chicken_fish","L69HYJ4Y3TR91","Slope Change","Base",-0.13093882085,-0.3477873055,0.11189014025
"chicken_fish","LBZEEFSBJNB3Z","Slope Change","Base",0.0177017579953333,-0.066658069825,0.09935835365
"chicken_fish","LQ5EH4BKGV61T","Slope Change","Base",0.127964804482333,-0.081072702775,0.254778513
"chicken_fish","S8MT0YGD2KTN9","Slope Change","Base",0.0642994245073333,-0.038118053325,0.25355615425
